LiggghtsId,X,Y,Z,radius,chainId,minorStress,minorDirX,minorDirY,minorDirZ,PrincipleStress0,PrincipleStress1,PrincipleStress2,StressDir00,StressDir10,StressDir20,StressDir01,StressDir11,StressDir21,StressDir02,StressDir12,StressDir22,linkNodes,
352,0.0982767,0.0737563,0.00289573,0.0025,39,-196338,0.998616,-0.0524455,-0.00387057,-196338,-40540.8,-1.15705,-0.998616,0.0524455,0.00387057,0.28525,-0.95761,0.0401869,0.010583,-0.0488348,-0.998751,"248",
353,0.0311012,0.0479285,0.00262597,0.0025,27,-442877,-0.39363,-0.918705,-0.0321944,-442877,-8.21892e-12,-447.317,-0.39363,-0.918705,-0.0321944,-0.412026,0.203648,-0.888123,-0.30832,0.0878078,0.947221,"93",
354,0.125005,0.0407447,0.00277816,0.0025,43,-294732,0.275898,-0.96114,0.00945108,-167042,-294732,-167.621,-0.899094,-0.437752,0.00189782,-0.275898,0.96114,-0.00945108,-0.00209046,0.0164762,0.999862,"338",
357,0.113767,0.107247,0.00287921,0.0025,40,-356660,-0.484999,0.874118,-0.0263413,-134315,-356660,-112.292,-0.916397,-0.399595,0.02325,-0.484999,0.874118,-0.0263413,0.0317513,0.0398904,0.998699,"203",
358,0.0950933,0.0470233,0.00262923,0.0025,9,-377153,-0.753029,0.657695,0.0196359,-377153,-204616,-792.802,0.753029,-0.657695,-0.0196359,-0.807641,-0.588999,0.0282102,0.0156894,-0.00437675,0.999867,"25",
359,0.0858182,0.123713,0.00274836,0.0025,33,-447262,-0.935576,0.352687,0.0175781,-447262,-105491,-189.705,0.935576,-0.352687,-0.0175781,-0.467613,-0.883703,-0.0201928,-0.004554,-0.0777376,0.996963,"119",
360,0.0227623,0.0708415,0.00290181,0.0025,18,-426037,-0.158069,-0.987243,-0.0191167,-426037,-3154.22,1.131e-14,0.158069,0.987243,0.0191167,0.942013,-0.0563059,-0.33082,0.244711,-0.0696593,0.967091,"332",
362,0.0867806,0.037709,0.00250397,0.0025,6,-455980,0.23892,0.970329,0.0371246,-144237,-455980,-1427.74,-0.971851,0.235581,0.00261242,0.23892,0.970329,0.0371246,0.0241544,-0.0511953,0.998397,"166",
363,0.0864662,0.0421422,0.00302529,0.0025,6,-450675,-0.267794,0.963463,0.00503947,-450675,-4.58257e-11,-6105.35,0.267794,-0.963463,-0.00503947,-0.50135,-0.136038,0.854483,0.403271,0.114407,0.907901,"362",
369,0.103415,0.0408157,0.00286969,0.0025,42,-663091,-0.0238735,0.998953,0.0390325,-213723,-663091,-50.2321,0.997022,-0.0750343,-0.0177972,-0.0238735,0.998953,0.0390325,0.009075,0.0529779,-0.998554,"261",
373,0.0957301,0.0256927,0.00307788,0.0025,11,-183744,0.97272,-0.231968,-0.00246687,-183744,-54248,-33.3654,0.97272,-0.231968,-0.00246687,0.183858,-0.981143,0.0596247,0.0180661,0.147083,0.988959,"31",
376,0.12543,0.036092,0.00278464,0.0025,43,-159132,0.0689605,-0.997599,-0.00642947,-14706.9,-159132,-1.36756e-13,0.999186,-0.0372261,0.015552,0.0689605,-0.997599,-0.00642947,-0.0672532,-0.00475366,0.997725,"354",
377,0.0496462,0.092897,0.00301355,0.0025,20,-393751,0.41081,-0.910397,0.0491151,-393751,-29869.1,-3.93042e-14,0.41081,-0.910397,0.0491151,-0.913269,-0.38457,-0.134334,-0.250063,-0.0343961,0.967618,"57",
379,0.105783,0.0812346,0.00253056,0.0025,26,-456884,-0.990479,-0.137051,-0.012976,-456884,-23985,1.1978e-12,-0.990479,-0.137051,-0.012976,0.151658,-0.905678,-0.395914,-0.0359956,0.339199,-0.940026,"175",
382,0.0721781,0.0468952,0.00266056,0.0025,5,-459995,-0.768491,0.639692,0.0147101,-459995,-205817,-3.79873,-0.768491,0.639692,0.0147101,0.692055,0.71935,-0.0599708,0.0503135,0.0591799,0.996979,"17",
383,0.0574734,0.0824002,0.0030852,0.0025,36,-447269,0.0246018,0.999135,0.0335176,-56619.6,-198.59,-447269,0.991836,-0.0228497,-0.125457,0.165159,-0.0538294,0.984797,0.0246018,0.999135,0.0335176,"143",
384,0.104122,0.0449173,0.00306948,0.0025,42,-527800,-0.0565986,0.998335,0.0111041,-361526,-527800,-2236.63,0.908817,0.416696,-0.0203893,0.0565986,-0.998335,-0.0111041,0.052643,0.00333799,0.998608,"369",
386,0.0852625,0.0878462,0.00256023,0.0025,7,-298788,-0.60716,-0.794531,-0.00876966,-298788,-16403.6,3.46883e-14,0.60716,0.794531,0.00876966,0.744975,-0.666925,0.0149122,-0.0416834,0.0248939,0.998821,"190",
387,0.037476,0.0397563,0.00308601,0.0025,32,-384236,0.998092,-0.0616504,-0.00342571,-384236,-105023,-824.419,-0.998092,0.0616504,0.00342571,0.178863,0.981844,0.063161,-0.000498038,-0.144048,0.989571,"115",
388,0.0630918,0.0889356,0.00289016,0.0025,19,-540101,0.0142735,0.999799,0.0140694,-173563,-540101,31.9621,-0.99877,0.0488244,0.00862533,-0.0142735,-0.999799,-0.0140694,-0.00272368,0.0335161,-0.999434,"56",
390,0.0426849,0.0712972,0.002761,0.0025,30,-68469.6,-0.806003,-0.591882,-0.00585319,-68469.6,-38904.4,4.11469e-14,-0.806003,-0.591882,-0.00585319,-0.888903,0.457863,0.0145814,0.00604894,-0.0153619,0.999864,"99",
392,0.0543314,0.048479,0.00302668,0.0025,3,-433607,0.233189,0.97125,0.0479111,-211881,-433607,-1715.44,0.990961,-0.122562,0.0545503,0.233189,0.97125,0.0479111,0.0804459,0.0376156,-0.996049,"258",
393,0.0653047,0.0689062,0.00268357,0.0025,4,-221988,-0.452446,0.891531,-0.0215589,-85586.4,-221988,1.42701e-14,-0.967711,-0.252039,0.00336409,-0.452446,0.891531,-0.0215589,-0.0083506,0.0249482,0.999654,"303",
