LiggghtsId,X,Y,Z,radius,chainId,minorStress,minorDirX,minorDirY,minorDirZ,PrincipleStress0,PrincipleStress1,PrincipleStress2,StressDir00,StressDir10,StressDir20,StressDir01,StressDir11,StressDir21,StressDir02,StressDir12,StressDir22,linkNodes,
1,0.0482826,0.0996152,0.00297736,0.0025,0,-443193,-0.0423555,-0.998585,-0.0321554,-329103,-443193,-391.076,-0.827536,0.561308,0.0108481,0.0423555,0.998585,0.0321554,-0.0212494,-0.0499715,0.998525,starting,
2,0.0339872,0.11278,0.00273044,0.0025,1,-434092,0.382732,-0.922143,-0.0562837,-434092,3.06331e-12,-22.6462,-0.382732,0.922143,0.0562837,0.875302,0.482968,0.0242629,0.873713,0.476347,0.0985857,starting,
4,0.100301,0.06234,0.00265638,0.0025,2,-335335,-0.305158,0.951304,-0.0435928,1.63666e-11,-335335,-6.81599e-14,0.921826,0.387197,-0.017743,0.305158,-0.951304,0.0435928,-0.0795196,0.0169218,0.99669,starting,
5,0.0445134,0.0663994,0.00287481,0.0025,3,-528658,-0.652404,-0.757559,-0.0217324,-528658,-112462,-1119.8,0.652404,0.757559,0.0217324,0.799231,-0.600891,-0.0126722,-0.021699,-0.0262985,0.999419,starting,
9,0.0563869,0.041958,0.00250649,0.0025,4,-436573,-0.360933,0.932502,0.0129721,-147922,-436573,-717.844,0.894325,0.444688,0.0493524,0.360933,-0.932502,-0.0129721,-0.11429,-0.0462294,0.992371,starting,
10,0.107115,0.0867271,0.00258259,0.0025,5,-513659,-0.530912,0.847391,0.0078004,-513659,-121893,-901.025,0.530912,-0.847391,-0.0078004,-0.79666,-0.604374,-0.00810306,-0.00983358,-0.00825131,0.999918,starting,
17,0.0762065,0.0454205,0.0024938,0.0025,6,-576907,-0.631117,0.775439,-0.0196476,-576907,-131700,-405.03,0.631117,-0.775439,0.0196476,-0.750386,-0.660997,0.00199245,-0.0140328,0.0200961,0.9997,starting,
19,0.0810587,0.0324311,0.00275229,0.0025,7,-182461,0.630981,0.774788,-0.0395822,-1.5748e-11,-182461,6.48855e-14,0.729102,-0.683514,0.0349192,-0.630981,-0.774788,0.0395822,0.0467034,0.0142214,0.998808,starting,
22,0.0916353,0.0912699,0.0024714,0.0025,8,-664143,0.811793,0.583871,0.00937094,-664143,-206950,-1278.67,-0.811793,-0.583871,-0.00937094,-0.468778,0.883179,0.015536,0.00477122,-0.0354313,0.999361,starting,
34,0.0557681,0.0955632,0.00293205,0.0025,9,-615078,0.437365,-0.899227,-0.0100914,-229265,-615078,-45.3925,-0.849398,-0.525204,0.0518017,-0.437365,0.899227,0.0100914,0.0568433,0.0240557,0.998093,starting,
