LiggghtsId,X,Y,Z,radius,chainId,minorStress,minorDirX,minorDirY,minorDirZ,PrincipleStress0,PrincipleStress1,PrincipleStress2,StressDir00,StressDir10,StressDir20,StressDir01,StressDir11,StressDir21,StressDir02,StressDir12,StressDir22,linkNodes,
16,0.0438275,0.0773594,0.00281333,0.0025,0,-116857,0.933109,0.359591,0.00120363,-116857,1.34714e-12,2.20291e-17,-0.933109,-0.359591,-0.00120363,-0.304739,0.952431,0.003188,-0.000759457,0.000846532,0.999999,starting,
17,0.0758568,0.0389493,0.00252304,0.0025,1,-27314.7,0.772928,-0.634205,-0.0191429,-27314.7,7.20307e-13,6.20534e-17,-0.772928,0.634205,0.0191429,0.607019,0.794326,0.023976,0.0645976,0.0470388,0.996802,starting,
34,0.0511159,0.102924,0.00289709,0.0025,2,-31813.6,-0.641894,0.766778,0.00484092,1.38633e-12,-31813.6,0,0.76187,0.647718,0.00408926,0.641894,-0.766778,-0.00484092,-0.00164896,-0.00714002,0.999973,starting,
47,0.0120999,0.0152836,0.0025504,0.0025,3,-143278,0.939389,-0.340529,0.0398401,-143278,-3.23211e-12,2.6698e-14,-0.939389,0.340529,-0.0398401,0.392648,0.913458,-0.10687,-0.0504152,-0.0220609,0.998485,starting,
55,0.0150923,0.0807629,0.00265542,0.0025,4,-275855,-0.00400854,-0.999971,0.00639907,-16393.7,3.73773e-13,-275855,0.985238,-0.0397185,-0.16652,0.184061,0.00396573,0.982907,0.00400854,0.999971,-0.00639907,starting,
67,0.0222387,0.129141,0.00296786,0.0025,5,-146836,0.728707,0.683508,-0.0424647,-1.08488e-11,-146836,3.3434e-14,0.730163,-0.681958,0.0423684,-0.728707,-0.683508,0.0424647,0.055791,0.00248255,0.998439,starting,
68,0.07025,0.0157361,0.00286102,0.0025,6,-287926,0.412511,0.910724,-0.020426,-287926,-19491.4,-1.08543,-0.412511,-0.910724,0.020426,-0.909826,0.414425,-0.0216242,-0.0113703,0.0275129,0.999557,starting,
70,0.042724,0.0326805,0.00267051,0.0025,7,-117654,0.640724,0.7671,-0.0320963,-117654,-93.3682,4.72581e-12,-0.640724,-0.7671,0.0320963,0.624763,-0.493592,0.605011,0.461017,-0.416468,-0.783593,starting,
72,0.0550899,0.0389489,0.00290232,0.0025,7,-96395.3,0.909885,0.412807,0.0412249,-96395.3,-1.08723e-12,0,-0.909885,-0.412807,-0.0412249,-0.253618,0.962517,0.0961216,-0.0470603,0.0290413,0.99847,"258",
86,0.125802,0.0967662,0.00262553,0.0025,8,-145833,0.897839,0.434541,0.0711216,-145833,-3.0165e-12,7.15588e-14,-0.897839,-0.434541,-0.0711216,-0.385281,0.910682,0.149052,0.0582669,-0.349554,0.935103,starting,
96,0.0695029,0.0460338,0.00254565,0.0025,1,-141456,-0.690468,0.723302,-0.00942364,-141456,-23648.5,-6.4715e-15,0.690468,-0.723302,0.00942364,-0.739352,-0.671887,0.0438916,0.0388096,0.0451415,0.998226,"382",
97,0.0126342,0.0897246,0.00286723,0.0025,4,-118915,-0.35089,0.936179,0.0211134,1.79505e-13,-118915,-8.09458e-15,0.929558,0.368582,0.00831253,0.35089,-0.936179,-0.0211134,0.844132,0.325464,0.426044,"106",
99,0.0393044,0.0759122,0.00281112,0.0025,0,-209825,-0.782295,-0.622887,-0.00517379,-209825,-23066.2,-1.90421e-15,-0.782295,-0.622887,-0.00517379,-0.599322,0.800409,0.0125908,0.00361939,-0.012839,0.999911,"16",
102,0.116325,0.0368997,0.00255921,0.0025,9,-142541,-0.743094,0.669106,-0.0104358,-142541,-58036.2,-2.40264e-14,0.743094,-0.669106,0.0104358,-0.58323,-0.811751,0.0300617,0.0141782,0.0371096,0.999211,starting,
106,0.0143833,0.0853156,0.00276982,0.0025,4,-292725,-0.246743,0.968809,0.0229529,-292725,-2881.87,8.47705e-16,-0.246743,0.968809,0.0229529,0.970361,0.241162,0.0154984,-0.0125867,-0.0270769,0.999554,"55",
110,0.0697887,0.0687393,0.0025635,0.0025,10,-129365,0.211832,0.976614,-0.0367841,0,-129365,2.06443e-14,0.941963,-0.335479,0.0126358,-0.211832,-0.976614,0.0367841,-0.846686,0.32144,0.424028,starting,
164,0.0439236,0.115398,0.00274211,0.0025,2,-62252.4,-0.325424,0.944327,-0.0484367,-8.44863e-13,-62252.4,-5.93529e-14,0.948157,0.317385,-0.0162794,0.325424,-0.944327,0.0484367,-0.166441,-0.00290591,0.986047,"330",
202,0.0467766,0.0510654,0.00266662,0.0025,11,-270030,0.963645,0.263186,-0.0460569,-270030,-19489,3.63874e-13,-0.963645,-0.263186,0.0460569,0.268355,-0.961154,-0.0645624,-0.0605808,0.0479568,-0.997011,starting,
212,0.0314849,0.0491964,0.00287319,0.0025,12,-160647,-0.40341,0.915007,-0.00479082,1.91081e-11,-160647,5.95509e-16,0.890715,0.454557,-0.00237998,0.40341,-0.915007,0.00479082,-0.00667064,0.0101262,0.999926,starting,
229,0.0420744,0.0513771,0.00296733,0.0025,11,-128669,-0.998102,-0.00928186,0.0608732,-128669,-1.68416e-13,8.00773e-14,-0.998102,-0.00928186,0.0608732,0.014853,-0.569088,0.822142,-0.0518638,-0.977882,0.202626,"202",
231,0.132474,0.102575,0.00273641,0.0025,8,-143593,0.55461,0.83078,-0.0470412,-7.15748e-12,-143593,8.39946e-15,0.864985,-0.500995,0.0283678,-0.55461,-0.83078,0.0470412,-0.0749248,0.111977,0.990882,"397",
232,0.0301197,0.133364,0.00250496,0.0025,5,-189256,0.986264,-0.162603,-0.0290334,-189256,-32827.8,-4.75337e-13,-0.986264,0.162603,0.0290334,-0.254319,-0.962894,0.0903116,-0.0460789,-0.0726411,-0.996293,"389",
241,0.0338715,0.13043,0.00254536,0.0025,13,-301862,0.72766,0.685938,-0.000171048,-301862,-213239,-280.405,-0.72766,-0.685938,0.000171048,-0.622197,0.782859,0.0017051,-0.000458598,0.000860623,1,starting,
243,0.0330978,0.0403714,0.00263777,0.0025,12,-129007,-0.0587988,-0.996675,-0.0564055,1.10808e-13,-129007,0,0.994385,-0.10565,-0.00597909,-0.0587988,-0.996675,-0.0564055,-0.454389,-0.00695419,0.890776,"342",
244,0.0212063,0.0136417,0.00298171,0.0025,3,-91751.5,0.998522,0.0117953,0.0530568,-91751.5,7.92038e-14,3.87153e-14,-0.998522,-0.0117953,-0.0530568,-0.0602535,0.216623,0.974394,-0.00204451,-0.780907,0.624644,"335",
245,0.0678243,0.0596396,0.00300207,0.0025,10,-147186,-0.189337,-0.980334,0.0556438,-5.01322e-13,-147186,1.14917e-14,0.996702,-0.0810177,0.00459857,-0.189337,-0.980334,0.0556438,-0.464785,0.0824823,0.881574,"303",
249,0.0314444,0.126476,0.00267792,0.0025,13,-163140,-0.560966,-0.827504,0.0235475,-5.59187e-12,-163140,-2.60691e-14,0.852376,-0.522719,0.0148745,-0.560966,-0.827504,0.0235475,0.166129,-0.068997,0.983687,"241",
251,0.0565552,0.0892414,0.00286117,0.0025,14,-284960,-0.558746,-0.829287,0.00933105,-284960,-16368.4,1.99708e-13,0.558746,0.829287,-0.00933105,0.823981,-0.562317,0.0696754,-0.0497067,0.0451478,0.997743,starting,
258,0.0504521,0.0377452,0.00271874,0.0025,7,-177760,0.957101,0.287513,0.0359655,-177760,-118050,-1.97028,0.957101,0.287513,0.0359655,0.079838,-0.996543,-0.0229985,-0.0284467,-0.0323618,0.999071,"403",
262,0.0105278,0.0948785,0.00267454,0.0025,15,-86341.5,0.253984,0.967185,-0.0066771,2.01882e-12,-86341.5,4.80583e-16,0.960879,-0.27696,0.00191204,-0.253984,-0.967185,0.0066771,0.0119742,0.00713823,0.999903,starting,
292,0.04792,0.106683,0.00291866,0.0025,2,-134133,-0.543599,0.839254,0.0124049,-134133,-646.403,-6.75799e-14,-0.543599,0.839254,0.0124049,-0.83695,-0.543846,-0.0612007,0.0455381,0.0444431,-0.997973,"34",
300,0.0759346,0.128209,0.00258675,0.0025,16,-258209,-0.519565,-0.854413,0.00559653,-258209,-25702.6,-1.56371e-15,0.519565,0.854413,-0.00559653,0.860986,-0.508526,-0.0102075,0.0114225,-0.000407599,0.999935,starting,
303,0.068204,0.0642974,0.00276646,0.0025,10,-288254,-0.0756885,-0.996421,0.0376346,-96327.7,-288254,-35.3235,-0.996723,0.0307495,0.0748203,-0.0756885,-0.996421,0.0376346,-0.0759204,-0.0324662,-0.996585,"110",
304,0.0113878,0.104226,0.0028474,0.0025,15,-117377,-0.0975951,0.994139,0.0465048,5.75278e-13,-117377,0,0.995,0.0997655,0.00466693,0.0975951,-0.994139,-0.0465048,0.278761,-0.0171355,0.960208,"394",
306,0.0694288,0.0111206,0.00297217,0.0025,6,-142837,-0.229263,-0.973087,0.0232464,-9.50733e-13,-142837,-1.0494e-14,0.984547,-0.175072,0.00418236,-0.229263,-0.973087,0.0232464,0.00700825,0.0228281,0.999715,"68",
330,0.045471,0.110788,0.00298972,0.0025,2,-163360,-0.444302,0.895832,-0.00904428,-163360,-1857.92,1.94648e-12,0.444302,-0.895832,0.00904428,0.858564,0.419638,-0.294571,-0.260099,-0.138631,-0.955578,"292",
332,0.0135136,0.0762918,0.00296909,0.0025,4,-225459,-0.230789,-0.972768,0.021431,-225459,-1538.22,-1.66727e-12,-0.230789,-0.972768,0.021431,0.850198,-0.234881,-0.471163,-0.41286,0.0821404,-0.907083,"55",
335,0.0164115,0.013451,0.00272761,0.0025,3,-226285,0.991112,-0.123999,0.0481843,-226285,-71808,-0.241819,-0.991112,0.123999,-0.0481843,-0.229218,-0.972796,-0.0335847,0.0510177,0.0218434,-0.998459,"47",
342,0.0335974,0.0450572,0.0029292,0.0025,12,-270976,0.186986,-0.98212,-0.0218291,-77891.2,-270976,-626.412,0.985768,0.166553,-0.0228317,-0.186986,0.98212,0.0218291,-0.0348992,0.0121072,-0.999317,"212",
