LiggghtsId,X,Y,Z,radius,chainId,minorStress,minorDirX,minorDirY,minorDirZ,PrincipleStress0,PrincipleStress1,PrincipleStress2,StressDir00,StressDir10,StressDir20,StressDir01,StressDir11,StressDir21,StressDir02,StressDir12,StressDir22,linkNodes,
2,0.0339872,0.11278,0.00273044,0.0025,0,-434092,0.382732,-0.922143,-0.0562837,-434092,3.06331e-12,-22.6462,-0.382732,0.922143,0.0562837,0.875302,0.482968,0.0242629,0.873713,0.476347,0.0985857,starting,
9,0.0563869,0.041958,0.00250649,0.0025,1,-436573,-0.360933,0.932502,0.0129721,-147922,-436573,-717.844,0.894325,0.444688,0.0493524,0.360933,-0.932502,-0.0129721,-0.11429,-0.0462294,0.992371,starting,
19,0.0810587,0.0324311,0.00275229,0.0025,2,-182461,0.630981,0.774788,-0.0395822,-1.5748e-11,-182461,6.48855e-14,0.729102,-0.683514,0.0349192,-0.630981,-0.774788,0.0395822,0.0467034,0.0142214,0.998808,starting,
22,0.0916353,0.0912699,0.0024714,0.0025,3,-664143,0.811793,0.583871,0.00937094,-664143,-206950,-1278.67,-0.811793,-0.583871,-0.00937094,-0.468778,0.883179,0.015536,0.00477122,-0.0354313,0.999361,starting,
34,0.0557681,0.0955632,0.00293205,0.0025,4,-615078,0.437365,-0.899227,-0.0100914,-229265,-615078,-45.3925,-0.849398,-0.525204,0.0518017,-0.437365,0.899227,0.0100914,0.0568433,0.0240557,0.998093,starting,
40,0.0880262,0.0728901,0.00249504,0.0025,5,-207318,0.324021,0.944882,-0.0469988,3.43532e-12,-207318,5.07536e-14,0.991845,-0.127291,0.00633153,-0.324021,-0.944882,0.0469988,0.250556,0.021372,0.967866,starting,
42,0.0380706,0.10483,0.00248297,0.0025,0,-412382,0.697867,-0.716145,0.0108715,-412382,-94152.5,-4.59994e-13,0.697867,-0.716145,0.0108715,-0.605809,-0.794777,-0.0363902,-0.0825263,-0.0403924,0.99577,"278",
46,0.0340684,0.075183,0.00270767,0.0025,6,-185315,-0.924805,0.380302,0.010299,-185315,-74119.1,-3.35721e-15,0.924805,-0.380302,-0.010299,-0.286183,-0.958108,0.0113088,0.0389821,-0.0267097,0.998883,starting,
55,0.0275846,0.0788745,0.00243868,0.0025,7,-516588,-0.366617,-0.93033,0.00887699,-251166,-516588,-1864.8,-0.857133,0.514638,-0.0216775,0.366617,0.93033,-0.00887699,-0.0301792,0.0239283,0.999258,starting,
56,0.0655821,0.0841836,0.00276242,0.0025,8,-614740,0.397255,-0.91709,-0.0336831,-614740,-13188.4,1.60955,-0.397255,0.91709,0.0336831,0.953941,0.299126,-0.0228275,0.0121709,-0.0300328,0.999475,starting,
60,0.0994729,0.1026,0.00250563,0.0025,9,-378766,-0.607155,-0.794581,0.00194068,-378766,-55852.2,-22.3521,0.607155,0.794581,-0.00194068,0.695461,-0.717171,0.0447187,-0.00991888,0.029479,0.999516,starting,
62,0.0814993,0.10202,0.00299702,0.0025,10,-346944,-0.230669,-0.972833,-0.0196993,-346944,2.35567e-11,-629.342,0.230669,0.972833,0.0196993,-0.466253,0.155963,0.870795,-0.122609,0.0162316,0.992322,starting,
67,0.0319186,0.116513,0.00304907,0.0025,0,-302435,-0.343337,0.937283,0.0601713,-3.47311e-12,-302435,2.16623e-13,0.875382,0.482439,0.0309714,0.343337,-0.937283,-0.0601713,-0.483746,-0.337006,0.807723,"2",
69,0.0796664,0.0980501,0.00272665,0.0025,10,-574981,-0.526894,-0.849928,-0.00225365,-215338,-574981,-1050.47,0.837423,-0.546515,-0.00658356,-0.526894,-0.849928,-0.00225365,-0.00101376,-0.0101837,0.999948,"62",
74,0.0977556,0.118281,0.00234762,0.0025,11,-284805,-0.180814,0.983493,0.0068493,-51219.8,-284805,-1878.42,0.977673,0.20993,-0.00923255,0.180814,-0.983493,-0.0068493,-0.12549,-0.0624872,0.990125,starting,
76,0.107603,0.120906,0.00297377,0.0025,12,-343506,0.993337,0.112987,-0.0227158,-343506,-1347.39,-4.51606e-14,-0.993337,-0.112987,0.0227158,0.146194,-0.936837,-0.317748,-0.101464,0.49812,-0.861151,starting,
91,0.112462,0.0814608,0.002867,0.0025,13,-298886,0.999943,0.0103164,-0.0026767,-298886,-59032.3,-367.86,-0.999943,-0.0103164,0.0026767,0.0496028,-0.998539,0.0214494,-0.0463578,0.0331712,-0.998374,starting,
92,0.045977,0.0251118,0.00262495,0.0025,14,-121220,-0.395523,-0.917666,-0.0380919,-121220,-1939.82,-4.90762e-13,0.395523,0.917666,0.0380919,-0.888325,0.36735,-0.275557,0.234023,-0.0580875,-0.970494,starting,
97,0.0253339,0.0866045,0.00298186,0.0025,15,-883395,0.465564,-0.884902,0.0140863,-883395,-85308.5,-3372.13,-0.465564,0.884902,-0.0140863,0.865981,0.49843,-0.0405603,0.106319,0.0821035,0.990937,starting,
100,0.0851713,0.0788948,0.002578,0.0025,16,-517862,-0.219692,-0.975569,0.000228721,-384244,-517862,-368.733,0.954154,-0.296096,0.0437816,0.219692,0.975569,-0.000228721,0.0540706,-0.00983413,-0.998489,starting,
105,0.103019,0.119504,0.00270291,0.0025,12,-93345.2,-0.984102,-0.177604,0.000850616,-93345.2,-1.8123e-12,0,-0.984102,-0.177604,0.000850616,-0.292222,0.956339,-0.00458029,-0.00743918,-0.16618,0.986067,"76",
106,0.0271437,0.0832298,0.00276773,0.0025,15,-716568,0.298745,-0.954117,-0.0202851,-88008.1,-716568,164.648,-0.961378,-0.268641,0.0598696,-0.298745,0.954117,0.0202851,0.0832838,-0.0361351,0.995871,"97",
112,0.0839113,0.0965573,0.00285366,0.0025,17,-529281,0.997231,-0.0683197,-0.0293643,-529281,-242236,-953.658,-0.997231,0.0683197,0.0293643,0.090623,-0.995473,-0.0286633,-0.0354017,0.0418815,-0.998495,starting,
119,0.0892243,0.119556,0.00244253,0.0025,18,-640973,-0.879928,0.473581,-0.0380518,-640973,-114551,-2402.58,0.879928,-0.473581,0.0380518,-0.613604,-0.789483,-0.014344,-0.0501179,0.0361266,0.99809,starting,
131,0.048771,0.0680809,0.00269121,0.0025,19,-572084,0.945814,0.323714,-0.0253852,-572084,-3225.19,-4.81141e-13,-0.945814,-0.323714,0.0253852,0.226042,-0.967783,-0.110906,-0.0498614,0.017214,-0.998608,starting,
139,0.0826618,0.0241917,0.00286609,0.0025,20,-625145,-0.702713,-0.71116,-0.0210892,-625145,-146549,2.3471e-13,0.702713,0.71116,0.0210892,0.717705,-0.694943,-0.0441958,0.0135598,-0.0468176,0.998811,starting,
142,0.0869455,0.0639325,0.00262209,0.0025,5,-505624,0.166,-0.986036,-0.0133075,-297227,-505624,-335.461,-0.999979,0.00419545,-0.00492936,0.166,-0.986036,-0.0133075,0.0106915,0.00697844,-0.999918,"405",
146,0.0928969,0.117822,0.00292658,0.0025,18,-485655,0.992107,-0.115263,0.0493735,-485655,-80601,-1089.97,-0.992107,0.115263,-0.0493735,-0.151636,-0.983727,0.0963707,0.0728491,-0.0656782,-0.995178,"119",
