LiggghtsId,X,Y,Z,radius,chainId,minorStress,minorDirX,minorDirY,minorDirZ,PrincipleStress0,PrincipleStress1,PrincipleStress2,StressDir00,StressDir10,StressDir20,StressDir01,StressDir11,StressDir21,StressDir02,StressDir12,StressDir22,linkNodes,
11,0.0759152,0.0490504,0.00262877,0.0025,0,-122032,-0.0144116,0.999539,-0.0267276,-2.99478e-15,-122032,1.32136e-14,0.999892,0.0147079,-0.00039329,0.0144116,-0.999539,0.0267276,0.503235,0.0307405,0.863603,starting,
13,0.0924899,0.124188,0.00278632,0.0025,1,-261345,0.471684,-0.881535,0.0202737,-261345,-59705.1,-394.147,-0.471684,0.881535,-0.0202737,0.87671,0.480756,0.0159003,-0.0107703,0.0118927,0.999871,starting,
20,0.0700147,0.0790481,0.00256489,0.0025,2,-165839,0.986066,-0.163846,0.0287755,-165839,-9731.93,5.72098e-14,-0.986066,0.163846,-0.0287755,-0.197033,-0.965437,-0.170617,0.0544659,0.15731,-0.986046,starting,
31,0.0944956,0.0194462,0.00284492,0.0025,3,-128654,-0.988624,0.149171,-0.0192769,-128654,-64574.4,1.46182e-12,0.988624,-0.149171,0.0192769,0.254727,0.966925,0.0130079,0.0358865,0.00691951,-0.999332,starting,
34,0.0520628,0.101635,0.00289696,0.0025,4,-142246,-0.63937,0.768881,0.0052839,1.55718e-11,-142246,1.05862e-15,0.759889,0.650038,0.00446719,0.63937,-0.768881,-0.0052839,0.00317985,-0.00304286,0.99999,starting,
37,0.0319511,0.0552184,0.00280216,0.0025,5,-4127.5,-0.283665,0.958811,-0.0146921,-7.32763e-14,-4127.5,-4.10264e-16,0.969636,0.244524,-0.0037469,0.283665,-0.958811,0.0146921,-0.0971793,-0.0101171,0.995215,starting,
38,0.0380564,0.0518359,0.00259803,0.0025,6,-222370,-0.168727,0.9856,0.0110975,-4305.9,-222370,1.78482e-15,0.988629,0.150367,0.00155669,0.168727,-0.9856,-0.0110975,0.00566526,-0.0145412,0.999878,starting,
47,0.0145788,0.017774,0.00254575,0.0025,7,-197964,0.942804,-0.330704,0.0418917,-197964,-8.92281e-12,-3.76587e-14,-0.942804,0.330704,-0.0418917,0.414723,0.902734,-0.114353,-0.0420256,0.000434735,0.999116,starting,
49,0.0535395,0.022355,0.00284351,0.0025,8,-135955,-0.816089,-0.576653,0.0383399,-135955,-14089.2,-8.89088e-14,0.816089,0.576653,-0.0383399,0.574851,-0.812533,-0.0966276,-0.0868214,0.056756,-0.994606,starting,
55,0.0176096,0.0803254,0.00264607,0.0025,9,-445266,0.0921386,0.995477,-0.0231681,-28634.3,-445266,-4.19246e-13,0.975135,-0.139817,-0.171937,-0.0921386,-0.995477,0.0231681,0.197301,0.00349053,0.980337,starting,
